Instances,feature_direct_distance,feature_median_pivot_off,feature_min_angle,feature_num_r_turns,feature_road_distance,feature_std_pivot_off,feature_total_angle,feature_uturns,algo_safety
174,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
175,0.0,0.8962636542821178,0.7969184635900081,0.8,0.9999999999999998,0.12490078798593646,0.7341098303346355,0.0,1
176,0.3502568840427224,0.6564760563125447,0.7207693609009742,1.0000000000000002,0.6006803938150596,0.895349436298982,0.029786837069874395,0.0,1
177,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
178,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
179,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
180,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
181,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
182,0.0,0.8962636542821178,0.7969184635900081,0.8,0.9999999999999998,0.12490078798593646,0.7341098303346355,0.0,1
183,0.3502568840427224,0.6564760563125447,0.7207693609009742,1.0000000000000002,0.6006803938150596,0.895349436298982,0.029786837069874395,0.0,1
184,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
185,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
186,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
187,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
188,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
189,0.0,0.8962636542821178,0.7969184635900081,0.8,0.9999999999999998,0.12490078798593646,0.7341098303346355,0.0,1
190,0.3502568840427224,0.6564760563125447,0.7207693609009742,1.0000000000000002,0.6006803938150596,0.895349436298982,0.029786837069874395,0.0,1
191,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
192,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
193,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
194,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
195,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
196,0.0,0.8962636542821178,0.7969184635900081,0.8,0.9999999999999998,0.12490078798593646,0.7341098303346355,0.0,1
197,0.3502568840427224,0.6564760563125447,0.7207693609009742,1.0000000000000002,0.6006803938150596,0.895349436298982,0.029786837069874395,0.0,1
198,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
199,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
200,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
201,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
202,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
203,0.0,0.8962636542821178,0.7969184635900081,0.8,0.9999999999999998,0.12490078798593646,0.7341098303346355,0.0,1
204,0.3502568840427224,0.6564760563125447,0.7207693609009742,1.0000000000000002,0.6006803938150596,0.895349436298982,0.029786837069874395,0.0,1
205,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
206,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
207,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
208,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
209,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
210,0.0,0.8962636542821178,0.7969184635900081,0.8,0.9999999999999998,0.12490078798593646,0.7341098303346355,0.0,1
211,0.3502568840427224,0.6564760563125447,0.7207693609009742,1.0000000000000002,0.6006803938150596,0.895349436298982,0.029786837069874395,0.0,1
212,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
213,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
214,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
215,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
216,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
217,0.0,0.8962636542821178,0.7969184635900081,0.8,0.9999999999999998,0.12490078798593646,0.7341098303346355,0.0,1
218,0.3502568840427224,0.6564760563125447,0.7207693609009742,1.0000000000000002,0.6006803938150596,0.895349436298982,0.029786837069874395,0.0,1
219,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
220,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
221,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
222,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
223,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
224,0.0,0.8962636542821178,0.7969184635900081,0.8,0.9999999999999998,0.12490078798593646,0.7341098303346355,0.0,1
225,0.3502568840427224,0.6564760563125447,0.7207693609009742,1.0000000000000002,0.6006803938150596,0.895349436298982,0.029786837069874395,0.0,1
226,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
227,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
228,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
229,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
230,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
231,0.0,0.8962636542821178,0.7969184635900081,0.8,0.9999999999999998,0.12490078798593646,0.7341098303346355,0.0,1
232,0.3502568840427224,0.6564760563125447,0.7207693609009742,1.0000000000000002,0.6006803938150596,0.895349436298982,0.029786837069874395,0.0,1
233,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
234,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
235,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
236,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
237,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
238,0.0,0.8962636542821178,0.7969184635900081,0.8,0.9999999999999998,0.12490078798593646,0.7341098303346355,0.0,1
239,0.3502568840427224,0.6564760563125447,0.7207693609009742,1.0000000000000002,0.6006803938150596,0.895349436298982,0.029786837069874395,0.0,1
240,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
241,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
242,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
243,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
244,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
245,0.0,0.8962636542821178,0.7969184635900081,0.8,0.9999999999999998,0.12490078798593646,0.7341098303346355,0.0,1
246,0.3502568840427224,0.6564760563125447,0.7207693609009742,1.0000000000000002,0.6006803938150596,0.895349436298982,0.029786837069874395,0.0,1
247,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
248,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
249,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
250,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
251,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
252,0.0,0.8962636542821178,0.7969184635900081,0.8,0.9999999999999998,0.12490078798593646,0.7341098303346355,0.0,1
253,0.3502568840427224,0.6564760563125447,0.7207693609009742,1.0000000000000002,0.6006803938150596,0.895349436298982,0.029786837069874395,0.0,1
254,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
255,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
256,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
257,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
258,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
259,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
260,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
261,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
262,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
263,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
264,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
265,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
266,0.34600258482385765,0.2756603699648216,0.8749133276682373,0.4000000000000001,0.3472855671440682,0.05885428667917242,0.8800898320502143,0.0,0
267,0.3702242264824088,0.0,0.6202508474566606,0.4000000000000001,0.4840974504810889,0.13768063752201132,0.17090896510814385,0.0,0
268,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
269,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
270,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
271,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
272,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
273,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
274,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
275,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
276,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
277,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
278,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
279,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
280,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
281,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
282,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
283,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
284,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
285,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
286,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
287,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
288,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
289,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
290,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
291,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
292,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
293,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
294,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
295,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
296,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
297,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
298,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
299,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
300,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
301,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
302,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
303,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
304,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
305,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
306,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
307,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
308,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
309,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
310,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
311,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
312,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
313,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
314,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
315,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
316,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
317,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
318,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
319,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
320,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
321,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
322,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
323,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
324,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
325,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
326,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
327,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
328,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
329,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
330,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
331,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
332,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
333,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
334,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
335,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
336,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
337,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
338,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
339,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
340,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
341,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
342,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
343,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
344,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
345,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
346,0.6319347540726729,0.5862259686643383,0.8619793595045371,0.4000000000000001,0.6255105581498752,0.18920363792222322,0.5996242596169578,0.0,0
347,0.3092620067130111,0.36349906007195193,0.7507547823318421,0.2,0.3778056214265215,0.0,0.7155367693495023,0.0,0
348,0.30610174891140635,0.3634071501299648,0.7534290774728107,0.2,0.36221772548849773,0.0015072477217208113,0.7159298569142624,0.0,0
349,0.8179578625390734,0.8622116676238871,0.885889281104696,0.6000000000000001,0.6096506023220443,0.1802890864216643,0.3563715155169687,0.0,0
350,0.5047347498062593,0.648185732388346,0.0,0.0,0.9596315374902795,0.16020896695292003,0.14341927269630073,0.0,1
351,0.37884024741541555,0.6840625917380379,0.7247721470982837,0.8,0.10482003153121067,0.19385158815794434,0.06511254653139581,0.0,0
352,0.593423737119708,0.5041946158201842,0.9822207869085859,0.6000000000000001,0.0,0.08186556416182902,1.0,0.0,0
